,adult,backdrop_path,belongs_to_collection,budget,genres,genres_0_name,genres_1_name,genres_2_name,genres_3_name,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,homepage,id,imdb_id,origin_country,origin_country_0,origin_country_1,origin_country_2,origin_country_3,origin_country_4,original_language,original_title,overview,popularity,poster_path,production_companies,production_companies_0_id,production_companies_0_logo_path,production_companies_0_name,production_companies_0_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,production_companies_13_id,production_companies_13_logo_path,production_companies_13_name,production_companies_13_origin_country,production_companies_14_id,production_companies_14_logo_path,production_companies_14_name,production_companies_14_origin_country,production_companies_15_id,production_companies_15_logo_path,production_companies_15_name,production_companies_15_origin_country,production_companies_16_id,production_companies_16_logo_path,production_companies_16_name,production_companies_16_origin_country,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_countries,production_countries_0_iso_3166_1,production_countries_0_name,production_countries_1_iso_3166_1,production_countries_1_name,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,production_countries_5_iso_3166_1,production_countries_5_name,release_date,revenue,runtime,spoken_languages,spoken_languages_0_english_name,spoken_languages_0_iso_639_1,spoken_languages_10_english_name,spoken_languages_10_iso_639_1,spoken_languages_10_name,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,spoken_languages_8_english_name,spoken_languages_8_iso_639_1,spoken_languages_8_name,spoken_languages_9_english_name,spoken_languages_9_iso_639_1,spoken_languages_9_name,status,tagline,title,video,vote_average,vote_count
763,False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,,23500000,,Adventure,Fantasy,Animation,,,,,,,,128,tt0119698,,JP,,,,,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",51.29,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,,10342.0,/eS79pslnoKbWg7t3PMA9ayl0bGs.png,Studio Ghibli,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12516.0,,Nibariki,JP,2752.0,/qEGEoCAV9FWAuohymR5I0vjJMgM.png,dentsu Music And Entertainment,JP,67681.0,,TNDG,,1779.0,/41nGzTdCnORYZIZzaGZtfsBwQCl.png,Tokuma Shoten,JP,6755.0,/c0ENH8QeZLvCACpzCpwvYMy2SDr.png,Nippon Television Network Corporation,JP,1778.0,/b5rT6VbYza3LyfltCmz1OcqzWJM.png,dentsu,JP,,,,,,,,,,,,,,JP,Japan,,,,,,,,,,,1997-07-12,169000000,134,,Japanese,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,The fate of the world rests on the courage of one warrior.,Princess Mononoke,False,8.3,7943
764,False,/5ImZV8IXsZ81s4ZryYkFgasnSjW.jpg,,0,,Horror,Thriller,,,,,,,,,1032948,tt22640398,,US,,,,,en,V/H/S/85,"Unveiled through a made-for-TV documentary, five chilling tales of found footage horror emerge to take viewers on a gore-filled journey through the grim underbelly of the forgotten 1980s.",79.084,/yIPSlVaTYuxhbsmSsGBDCZkiN3P.jpg,,15157.0,/yezzLb9RbKNtQUsyYySAqC9TQr7.png,Bloody Disgusting,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80884.0,/nTpiHXhGyh9BZPccglpqt3ql2HY.png,Studio71,US,22697.0,,Luchagore Productions,,179565.0,,Cinepocalypse,US,211169.0,,Reserva Films,,126588.0,/cNhOITS96oOV7SCgUHxvZlWRecx.png,Radio Silence Productions,US,,,,,,,,,,,,,,,,,,MX,Mexico,US,United States of America,,,,,,,,,2023-09-22,0,110,,Spanish,es,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,Released,,V/H/S/85,False,6.0,162
765,False,/iP1cjN3ZGs1yJXROKaUj9hi1yF2.jpg,,150000000,,Action,Science Fiction,Horror,,,,,,,https://www.warnerbros.com/movies/meg,345940,tt4779682,,CN,US,,,,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",55.288,/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg,,56242.0,/1YORRYmg7hgYIgoJek8jU3cykuQ.png,Apelles Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48778.0,/tto2UKph873Xh1ytxfNBgCxT8NO.png,Gravity Pictures,CN,435.0,/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png,di Bonaventura Pictures,US,107790.0,,Flagship Entertainment Group,CN,56241.0,,Maeday Productions,,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,,,,,,,,,,,,,,,,,,CN,China,US,United States of America,,,,,,,,,2018-08-09,530517320,113,,Mandarin,zh,,,,English,en,English,Japanese,ja,日本語,Thai,th,ภาษาไทย,,,,,,,,,,,,,,,,,,,Released,Pleased to eat you.,The Meg,False,6.253,7576
766,False,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,,1200000,,Horror,Mystery,Crime,,,,,,,,176,tt0387564,,US,,,,,en,Saw,"Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom.",62.027,/rLNSOudrayDBo1uqXjrhxcjODIC.jpg,,2061.0,/o9LbN33hRaj4qcebUv1bikyXeoB.png,Twisted Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23019.0,,Evolution Entertainment,,55405.0,,Saw Productions Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2004-10-01,103911669,103,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,How much blood would you shed to stay alive?,Saw,False,7.421,9127
767,False,/5jlkyXB2sfEBb8EbGsEQTUQ9JGA.jpg,,0,,Animation,Music,Horror,Comedy,,,,,,,118249,tt2051999,,US,,,,,en,Thriller Night,"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.",68.491,/mPQei2YUIY0Ljd3O5Wy7LDuvC8S.jpg,,521.0,/3BPX5VGBov8SDqTV7wC1L1xShAS.png,DreamWorks Animation,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2011-09-13,0,6,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Thriller Night,False,6.9,93
768,False,/u40jevTRGVFZtZJpijRNnFFQPh0.jpg,,0,,Comedy,,,,,,,,,,55580,tt0113049,,IT,,,,,it,Fermo posta Tinto Brass,"A successful erotic film producer from Rome regularly receives letters from female fans seeking his advice on how to spice up their sex lives. Thanks to his years of experience in both the film business and the sex industry, he has all sorts of tips at the ready and, in an emergency, is happy to make a house call himself to demonstrate his qualities in person.",69.612,/oGC1ByDVsAjPo8W3G078EYpvBWi.jpg,,65806.0,,Produttori Associati,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49707.0,,California Film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Italy,,,,,,,,,,,1995-08-30,0,81,,Italian,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,A sensational collection of real-life sexual fantasies from the Master of Erotica.,P.O. Box Tinto Brass,False,5.8,95
769,False,/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,,294700000,,Adventure,Action,,,,,,,,https://movies.disney.com/indiana-jones-and-the-dial-of-destiny,335977,tt1462764,,US,,,,,en,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",71.3,/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,,1.0,/tlVSws0RvvtPBwViUyOFAO0vcQS.png,Lucasfilm Ltd.,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2023-06-25,383963057,155,,Arabic,ar,,,,English,en,English,French,fr,Français,German,de,Deutsch,Spanish,es,Español,,,,,,,,,,,,,,,,Released,His final adventure will be his greatest.,Indiana Jones and the Dial of Destiny,False,6.58,3319
770,False,/kIdVR0sZEEbuxNv3xjs5TKNOptS.jpg,,48000000,,Comedy,,,,,,,,,,4256,tt0306047,,US,,,,,en,Scary Movie 3,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",68.005,/A6t3OUc1PSb7Tyvsinh9vJA1HlL.jpg,,10958.0,,Brad Grey Pictures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7405.0,/rfnws0uY8rsNAsrLbx3gEIcYXx3.png,Dimension Films,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2003-10-24,220673217,84,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Great trilogies come in threes.,Scary Movie 3,False,6.0,4024
771,False,/2Cpg8hUn60PK9CW9d5SWf605Ah8.jpg,,75000000,,Animation,Comedy,Action,Science Fiction,,,,,,https://www.teenagemutantninjaturtlesmovie.com,614930,tt8589698,,US,,,,,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",55.295,/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.0,/oydqrfwRAm6qqdYbxuMmmPsVi87.png,Nickelodeon Movies,US,16615.0,/5au3v0r2brGaegO9EQ0nodLkmQ1.png,Point Grey Pictures,US,75234.0,,Cinesite Animation,CA,199314.0,/zVfq3R7Ue0Ho0XnfgyK63fMGk2j.png,Mikros Animation,FR,,,,,,,,,,,,,,,,,,,,,,CA,Canada,FR,France,US,United States of America,,,,,,,2023-07-31,180513586,100,,English,en,,,,Mandarin,zh,普通话,,,,,,,,,,,,,,,,,,,,,,,,,Released,Heroes aren't born. They're mutated.,Teenage Mutant Ninja Turtles: Mutant Mayhem,False,7.2,1279
772,False,/lcCNS7vyofFpJV7fl92ipIdNmGi.jpg,,170000000,,Action,Science Fiction,Adventure,,,,,,,https://family.20thcenturystudios.com/movies/alita-battle-angel,399579,tt0437086,,US,,,,,en,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",57.509,/xRWht48C2V8XNfzvPehyClOvDni.jpg,,10807.0,/j0BcMaJKIiDDYHq9lriTcM0Npka.png,Troublemaker Studios,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,/nLNW1TeFUYU0M5U0qmYUzOIwlB6.png,Lightstorm Entertainment,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,22213.0,/qx9K6bFWJupwde0xQDwOvXkOaL8.png,TSG Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2019-01-31,405000000,122,,English,en,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,Released,An angel falls. A warrior rises.,Alita: Battle Angel,False,7.238,9051
773,False,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,,80000000,,Family,Animation,Adventure,Comedy,Crime,,,,,https://www.dreamworks.com/movies/the-bad-guys,629542,tt8115900,,US,,,,,en,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",55.011,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,,521.0,/3BPX5VGBov8SDqTV7wC1L1xShAS.png,DreamWorks Animation,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30246.0,,Scholastic Entertainment,US,1778.0,/b5rT6VbYza3LyfltCmz1OcqzWJM.png,dentsu,JP,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,JP,Japan,US,United States of America,,,,,,,,,2022-03-17,250162278,100,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,Good is no fun at all.,The Bad Guys,False,7.6,2014
774,False,/ig7qUy7drkEFZNCK7gi0hMn1WMN.jpg,,180000000,,Action,Science Fiction,Adventure,,,,,,,https://www.warnerbros.com/movies/pacific-rim,68726,tt1663662,,US,,,,,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",58.739,/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,,101082.0,/zjAYU6sUmYaeFeJ1yWeaqzsWAz8.png,Double Dare You,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.0,/8M99Dkt23MjQMTTWukq4m5XsEuo.png,Legendary Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2013-07-11,411000000,131,,Cantonese,cn,,,,English,en,English,Japanese,ja,日本語,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,Released,"To fight monsters, we created monsters.",Pacific Rim,False,6.901,12310
775,False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,,200000000,,Action,Adventure,Animation,Family,,,,,,https://movies.disney.com/incredibles-2,260513,tt3606756,,US,,,,,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",64.979,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png,Pixar,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2018-06-14,1242805359,118,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,It's time to get back to being incredible.,Incredibles 2,False,7.464,12764
776,False,/ji6mDx6xUAEsl65AZRrW6pWKxs4.jpg,,0,,Comedy,Romance,,,,,,,,,473924,,,KR,,,,,ko,동창회의 목적: 더 비기닝,"Are we dating? Even if I slept with her?  Is it alright for friends to sleep with each other?  Pretending not to know, pretending to know all the flirting going around.  The flirting goes on any time and at any place!  Today with this one, tomorrow with that one and who knows who the day after...",62.157,/sqJD8nD2zjRaENBsdcqwpJiSGXj.jpg,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR,South Korea,,,,,,,,,,,2017-02-02,0,98,,Korean,ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Reunion Goals: The Beginning,False,8.5,6
777,False,/pnTSOKcYnvdpQNQElAtJM1rWOxH.jpg,,15000000,,Drama,History,,,,,,,,https://a24films.com/films/the-zone-of-interest,467244,tt7160372,,US,,,,,en,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",57.53,/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,,41077.0,/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png,A24,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705.0,/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png,Film4 Productions,GB,103376.0,/zAyfGEx1LJOkwNTrHugnWHzLRE.png,Access Entertainment,US,27543.0,,JW Films,US,113962.0,,Extreme Emotions,PL,,,,,,,,,,,,,,,,,,,,,,PL,Poland,GB,United Kingdom,US,United States of America,,,,,,,2023-12-15,48975567,105,,German,de,,,,Polish,pl,Polski,Yiddish,yi,,,,,,,,,,,,,,,,,,,,,,,Released,,The Zone of Interest,False,7.1,1648
778,False,/kjQBrc00fB2RjHZB3PGR4w9ibpz.jpg,,80000000,,Action,Adventure,Science Fiction,,,,,,,https://www.20thcenturystudios.com/movies/the-creator,670292,tt11858890,,US,,,,,en,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",56.011,/vBZ0qvaRxqEhZwl6LWmruJqWE8Z.jpg,,10104.0,/wRn5HnYMGeJHmItRypgOZOC6gwY.png,New Regency Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8147.0,/q6HOAdSNgCbeOqwoMVRc6REgbXF.png,Entertainment One,CA,508.0,/7cxRWzi4LsVm4Utfpr1hfARNurT.png,Regency Enterprises,US,206867.0,,Bad Dreams Productions,US,,,,,,,,,,,,,,,,,,,,,,,,,,CA,Canada,US,United States of America,,,,,,,,,2023-09-27,104272136,134,,English,en,,,,Japanese,ja,日本語,Thai,th,ภาษาไทย,Vietnamese,vi,Tiếng Việt,,,,,,,,,,,,,,,,,,,Released,This is a fight for our very existence.,The Creator,False,7.104,2938
779,False,/kkoiH8ZWxJ9WSAjOadGtuHUQxbm.jpg,,180000000,,Action,Adventure,Fantasy,,,,,,,http://marvel.com/doctorstrange,284052,tt1211837,,US,,,,,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",72.965,/7WfK17BXE6szXlm4WOxfswgbdsL.jpg,,420.0,/hUzeosd33nzE5MCNsZxCGEKTXaQ.png,Marvel Studios,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2016-10-25,676343174,115,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,The impossibilities are endless.,Doctor Strange,False,7.4,21989
780,False,,,0,[],,,,,,,,,,,1029529,,,JP,,,,,ja,無力の王,,43.238,/1ygQF47pqJzqBkULLh87T6k0Mv9.jpg,,44263.0,,Toei Central Film,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170927.0,/k8pquRgZwIWvy9qQcSmNGRBBox2.png,Nippon Broadcasting System,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,Japan,,,,,,,,,,,1981-08-29,0,95,,Japanese,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Powerless King,False,3.5,1
781,False,/k4Ifx99L2WLjNT3WeLAKCQCco3O.jpg,,180,,Thriller,Horror,,,,,,,,,1014226,tt29406353,,MX,,,,,es,Sonríe,"A lonely man is invited to dinner by the woman who spies every night with his camera. The secrets will come to light, when both want to satisfy their desires.",62.897,/mNd2W2aEtLBoiSljVT5THbe4RCv.jpg,,215362.0,/epCiczreOWVLFyZb2wTQEAq3fIP.png,Cine Acrílico,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83795.0,/rVGVWSXECBHSZqpXOeJ5Lpk3OGB.png,SAE Institute,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MX,Mexico,,,,,,,,,,,2021-09-07,0,9,,Spanish,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Smile,False,5.5,6
782,False,/cavK9ox37pxDg11RvJINMH63onU.jpg,,0,,Horror,Thriller,,,,,,,,,744857,tt16300962,,AR,,,,,es,Cuando acecha la maldad,"Residents of a small rural town discover that a demon is about to be born among them. They desperately try to escape before the evil is born, but it may be too late.",69.996,/iQ7G9LhP7NRRIUM4Vlai3eOxBAc.jpg,,28912.0,/jMjy9m6msnTVMEqrM22ULXJa45Y.png,Machaco Films,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165642.0,,La Puerta Roja,,135436.0,/4B3xLSierSSePQkwtiMAT3YDpJn.png,Aramos Cine,AR,142877.0,/c0Qhy9uvdXfvAZQ9e8GnT5Nb75m.png,Shudder,US,102626.0,/hejnYBBwutw4U2dA6LGfMArjya0.png,Cine Argentino,AR,6458.0,/eT4oMUK7ODM0vvZue8yq3Ojwqf8.png,INCAA,AR,,,,,,,,,,,,,,,,,,AR,Argentina,US,United States of America,,,,,,,,,2023-10-05,1743976,100,,Spanish,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,There's no point in praying.,When Evil Lurks,False,7.373,963
783,False,/77OJJSQOpvClFVwOr4hLWV4be3a.jpg,,0,,Comedy,,,,,,,,,,66075,tt0075184,,IT,,,,,it,La segretaria privata di mio padre,"Ponziani Armando, the owner of a thriving chemical industry, lives in a beautiful villa on Lake Como with his wife and his son Franco Ersilia.",93.303,/jLmho8dybgeJ6lpHuF0qKTDEuMm.jpg,,1701.0,,Dania Film,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Italy,,,,,,,,,,,1976-12-29,0,93,,Italian,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,,My Father's Private Secretary,False,5.0,12
784,False,/8ln5VUVk7gnNGIb2VNgw8nICDVt.jpg,,75000000,,Animation,Comedy,Family,,,,,,,http://www.simpsonsmovie.com/,35,tt0462538,,US,,,,,en,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",67.945,/s3b8TZWwmkYc2KoJ5zk77qB6PzY.jpg,,18.0,/uqhagSwM7NAkQWVCQhKTyoqF8XH.png,Gracie Films,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2007-07-25,527068851,87,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,"In a time when computer animation gives us worlds of unsurpassed beauty, one film dares to be ugly.",The Simpsons Movie,False,7.0,7920
785,False,/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,,178000000,,Action,Adventure,Science Fiction,Fantasy,,,,,,https://family.20thcenturystudios.com/movies/x-men-apocalypse,246655,tt3385516,,US,,,,,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",60.943,/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,,431.0,/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png,The Donners' Company,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9168.0,/hQNXrYIuyLRxMSBuGHk0GX7CCBS.png,Bad Hat Harry Productions,US,28788.0,/Aqomtf9oh5dKtxBNEagkdlp3aGv.png,Genre Films,US,91797.0,,Hutch Parker Entertainment,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,7505.0,/837VMM4wOkODc1idNxGT0KQJlej.png,Marvel Entertainment,US,22213.0,/qx9K6bFWJupwde0xQDwOvXkOaL8.png,TSG Entertainment,US,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2016-05-18,543934787,144,,Arabic,ar,,,,English,en,English,German,de,Deutsch,Polish,pl,Polski,Russian,ru,Pусский,Swahili,sw,Kiswahili,,,,,,,,,,,,,Released,Only the strong will survive.,X-Men: Apocalypse,False,6.517,12878
786,False,/g5Ha2DhXIuxsUl4gaDnbw3jOAlo.jpg,,1303000,,Action,,,,,,,,,https://www.thelastkumitemovie.com/,1115623,tt17351056,,DE,US,,,,en,The Last Kumite,"When Karate champion Michael Rivers wins the last tournament of his career, shady businessman Ron Hall offers him the opportunity to fight in an illegal Kumite in Bulgaria against the world’s best martial artists.  When Michael declines, Hall has his daughter kidnapped and, in order to rescue her, Rivers is left with no choice but to compete in the deadly tournament. Arriving in Bulgaria, he finds out that he is not the only fighter whose loved one was taken. Rivers enlists the help of trainers Master Loren, and Julie Jackson but will it be enough for him to win the tournament and save his daughter’s life?",95.084,/zDkaJgsPoSqa2cMe2hW2HAfyWwO.jpg,,229453.0,,Lowe Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE,Germany,US,United States of America,,,,,,,,,2024-05-09,65000000,105,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,"One last kumite, one final battle for the life of his daughter.",The Last Kumite,False,6.8,98
787,False,/fxYazFVeOCHpHwuqGuiqcCTw162.jpg,,3700000,,Fantasy,Animation,Family,,,,,,,https://gkids.com/films/my-neighbor-totoro,8392,tt0096283,,JP,,,,,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",63.676,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,,10342.0,/eS79pslnoKbWg7t3PMA9ayl0bGs.png,Studio Ghibli,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12516.0,,Nibariki,JP,1779.0,/41nGzTdCnORYZIZzaGZtfsBwQCl.png,Tokuma Shoten,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,Japan,,,,,,,,,,,1988-04-16,41000000,86,,Japanese,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Released,He's your friendly neighbourhood forest spirit!,My Neighbor Totoro,False,8.068,7897
